episode,scenario_id,result,steps,time_s,path_len,min_dist_human,start_to_goal,spl,space_compliance,avg_angular_jerk
78,6,success,49,12.259594678878784,11.386122057505418,2.188035488128662,11.031310081481934,0.9688382072288079,1.0,7.92888146258415
79,4,success,53,13.234099864959717,12.996420830488205,3.144716501235962,13.237825393676758,1.0,1.0,44.63666315966104
80,1,success,77,19.291874647140503,18.82431633770466,2.0023186206817627,18.152372360229492,0.9643044684640537,1.0,19.038674360911052
81,4,success,53,13.269205331802368,13.030274122953415,0.7082130312919617,13.237825393676758,1.0,1.0,34.18003745477584
82,8,success,73,18.271945238113403,17.7966937571764,0.6572498679161072,17.900402069091797,1.0,1.0,19.298455896511882
83,7,success,64,16.02205801010132,15.577105551958084,0.7456114888191223,15.69141674041748,1.0,1.0,23.456207521500126
84,4,success,53,13.270199060440063,13.016067624092102,0.4159623682498932,13.237825393676758,1.0,0.9811320754716981,47.40250846472742
85,7,success,62,15.522131204605103,15.07989253103733,0.9528493285179138,15.21843147277832,1.0,1.0,21.281468200683594
86,9,success,93,23.307862043380737,20.41709574536071,0.7356770634651184,20.722803115844727,1.0,1.0,15.01934039747238
87,8,success,73,18.27047348022461,17.81353434920311,0.7409315705299377,17.900402069091797,1.0,1.0,20.54637188978598
88,12,success,34,8.511682510375977,8.097067099064589,15.702108383178711,8.375995635986328,1.0,1.0,12.254984378814697
89,8,success,73,18.268325090408325,17.845722883939743,0.7109841704368591,17.900402069091797,1.0,1.0,20.45027375557053
90,8,success,78,19.500670909881592,17.743920865934342,0.7310304045677185,17.900402069091797,1.0,1.0,17.819996883994655
91,1,success,51,12.734622478485107,12.523586586117744,0.6723713874816895,12.454354286193848,0.994471847226206,1.0,20.327557211019556
92,4,success,54,13.51356554031372,13.246053859591484,1.4859541654586792,13.237821578979492,0.9993785107097364,1.0,41.89544990631419
93,6,success,49,12.262576818466187,11.35155842846143,1.6348398923873901,11.031310081481934,0.9717881602779274,1.0,9.474257124231217
94,6,success,48,11.99120306968689,11.455817822366953,0.7244979739189148,11.031310081481934,0.9629439165786848,1.0,12.682253464408543
95,7,success,93,23.271990537643433,22.59735833108425,1.2279510498046875,22.862289428710938,1.0,1.0,18.78125813243153
96,6,success,45,11.256061792373657,10.637206674087793,0.7228148579597473,11.031310081481934,1.0,1.0,12.161371985147166
97,6,success,44,11.014180183410645,10.714908644557,1.1427900791168213,11.031310081481934,1.0,1.0,7.826450711204892
98,6,success,50,12.518858909606934,10.785221099693445,0.8112708330154419,11.031310081481934,1.0,1.0,12.645561695098877
99,6,success,45,11.272878885269165,10.915904492139816,0.7333197593688965,11.031310081481934,1.0,1.0,11.44250470538472
100,4,success,54,13.502455234527588,13.231109619140625,0.6153081059455872,13.237825393676758,1.0,1.0,21.37476972911925
